time,id,lux,temp,hum,press,alt,current
2025-11-19 15:02:41,1,39.0,26.14,58.3,100720.0,64.61,-0.7
2025-11-19 15:02:41,2,38.33,24.67,59.83,100699.0,67.04,-1.0
2025-11-19 15:02:42,1,39.0,26.13,58.31,100721.0,64.45,-0.9
2025-11-19 15:02:42,2,38.33,24.67,59.82,100694.0,67.04,-0.9
2025-11-19 15:02:43,1,39.0,26.12,58.33,100723.0,65.03,-0.8
2025-11-19 15:02:43,2,37.5,24.67,59.81,100692.0,67.21,-0.6
2025-11-19 15:02:44,1,39.0,26.13,58.3,100723.0,64.45,-1.0
2025-11-19 15:02:44,2,36.67,24.66,59.81,100694.0,67.37,-0.8
2025-11-19 15:02:45,1,39.0,26.14,58.29,100716.0,64.61,-0.9
2025-11-19 15:02:45,2,38.33,24.66,59.81,100694.0,67.29,-1.0
2025-11-19 15:02:46,1,39.0,26.15,58.31,100727.0,64.19,-0.6000000000000001
2025-11-19 15:02:46,2,39.17,24.68,59.78,100695.0,67.21,-0.9
2025-11-19 15:02:47,1,39.0,26.14,58.28,100722.0,64.11,-0.9
2025-11-19 15:02:47,2,39.17,24.67,59.78,100696.0,67.12,-0.9
2025-11-19 15:02:48,1,39.0,26.15,58.29,100730.0,63.94,-0.9
2025-11-19 15:02:48,2,39.17,24.68,59.77,100696.0,67.37,-0.7
2025-11-19 15:02:49,1,39.0,26.13,58.26,100725.0,64.28,-1.1
2025-11-19 15:02:49,2,39.17,24.67,59.79,100695.0,66.95,-0.6
2025-11-19 15:02:50,1,39.0,26.11,58.3,100731.0,64.45,-0.7
2025-11-19 15:02:50,2,39.17,24.7,59.85,100699.0,67.21,-0.9
2025-11-19 15:02:51,1,39.0,26.14,58.29,100725.0,64.03,-0.6000000000000001
2025-11-19 15:02:52,2,39.17,24.66,59.88,100694.0,67.37,-0.7
2025-11-19 15:02:52,1,39.0,26.13,58.28,100718.0,65.28,-0.9
2025-11-19 15:02:53,2,39.17,24.67,59.94,100689.0,67.62,-0.8
2025-11-19 15:02:53,1,39.0,26.15,58.31,100732.0,64.19,-0.7
2025-11-19 15:02:54,2,39.17,24.67,59.93,100691.0,67.04,-0.9
